Type,BBox_left,BBox_top,BBox_right,BBox_bottom,Distance,Label Name,Width,Height,Diagonal,Aspect_Ratio,Box_Area,Box_Perimeter,Centroid_x,Centroid_y
Car,315.1,192.02,414.65,257.48,17.52,000201.txt,99.54999999999995,65.46000000000001,119.1436699955142,1.5207760464405735,6516.542999999998,330.0199999999999,364.875,224.75
Car,609.11,170.02,691.23,231.7,21.88,000201.txt,82.12,61.67999999999998,102.70402523757284,1.3313878080415051,5065.161599999999,287.6,650.1700000000001,200.86
Car,560.14,180.73,607.61,214.73,33.9,000201.txt,47.47000000000003,34.0,58.39007535532046,1.396176470588236,1613.980000000001,162.94000000000003,583.875,197.73
Car,414.3,184.11,450.76,211.85,38.84,000201.txt,36.45999999999998,27.73999999999998,45.813089832492174,1.3143475126171595,1011.4003999999989,128.39999999999992,432.53,197.98
Car,0.0,202.16,232.97,374.0,5.45,004222.txt,232.97,171.84,289.4892165521887,1.355737895716946,40033.5648,809.62,116.485,288.08
Car,437.69,182.73,527.12,231.19,23.83,004222.txt,89.43,48.46000000000001,101.71576328180409,1.8454395377631037,4333.777800000001,275.78000000000003,482.405,206.96
Car,690.23,176.31,747.52,222.79,25.67,004222.txt,57.28999999999997,46.47999999999999,73.77353522774949,1.232573149741824,2662.8391999999976,207.5399999999999,718.875,199.55
Car,812.41,176.28,1241.0,374.0,5.83,002107.txt,428.59,197.72,471.9985026459301,2.167661339267652,84740.81480000001,1252.62,1026.705,275.14
Car,0.0,201.02,298.56,374.0,6.5,002107.txt,298.56,172.98,345.0509440647859,1.7259798820672911,51644.9088,943.08,149.28,287.51
Car,234.77,171.41,421.84,297.14,11.87,002107.txt,187.07,125.73,225.39569161809635,1.487870834327527,23520.311099999995,625.5999999999999,328.305,234.275
Car,705.25,172.5,831.87,262.78,14.34,002107.txt,126.62,90.27999999999996,155.50917271981095,1.4025254762959685,11431.253599999996,433.8,768.56,217.64
Car,376.76,175.04,483.04,254.45,17.42,002107.txt,106.28000000000004,79.41,132.6702170797953,1.3383704823070146,8439.694800000001,371.38000000000005,429.9,214.745
Car,678.23,172.44,767.81,230.71,20.59,002107.txt,89.57999999999993,58.27000000000001,106.86425641906646,1.5373262399176233,5219.826599999997,295.6999999999999,723.02,201.575
Car,1213.07,151.68,1241.0,374.0,0.73,000362.txt,27.930000000000064,222.32,224.0675507519998,0.1256297229219146,6209.397600000014,500.5000000000001,1227.035,262.84000000000003
Car,0.0,228.05,117.76,374.0,3.27,000362.txt,117.76,145.95,187.53351727091345,0.8068516615279206,17187.072,527.42,58.88,301.025
Car,696.42,182.69,843.91,280.75,12.99,000362.txt,147.49,98.06,177.11313813492214,1.5040791352233327,14462.8694,491.1,770.165,231.72
Car,389.94,193.33,482.41,254.78,19.07,000362.txt,92.47000000000004,61.44999999999999,111.0261383639006,1.5048006509357208,5682.281500000001,307.84000000000003,436.175,224.055
Car,653.64,182.52,716.85,232.92,23.15,000362.txt,63.21000000000004,50.39999999999998,80.84345428047963,1.254166666666668,3185.784000000001,227.22000000000003,685.245,207.72
Car,450.43,182.09,515.2,229.97,28.36,000362.txt,64.77000000000004,47.88,80.54593285821454,1.3527568922305773,3101.1876000000016,225.30000000000007,482.81500000000005,206.03
Car,631.36,179.19,668.4,210.8,38.95,000362.txt,37.03999999999997,31.610000000000014,48.69449352852946,1.1717810819360943,1170.8343999999993,137.29999999999995,649.88,194.995
Car,907.55,189.67,1241.0,374.0,3.1,001868.txt,333.45000000000005,184.33,381.0071540010765,1.808983887592904,61464.83850000001,1035.5600000000002,1074.275,281.835
Car,138.0,208.17,394.52,354.63,9.38,001868.txt,256.52,146.46,295.38625898981826,1.7514679776048063,37569.9192,805.96,266.26,281.4
Car,699.77,182.68,826.68,275.63,13.33,001868.txt,126.90999999999995,92.95,157.30813901384758,1.3653577192038728,11796.284499999996,439.7199999999999,763.2249999999999,229.155
Car,375.63,185.55,485.7,262.38,18.65,001868.txt,110.07,76.82999999999998,134.23208930803392,1.4326434986333465,8456.678099999997,373.8,430.665,223.965
Car,477.03,185.06,525.73,224.2,32.55,001868.txt,48.700000000000045,39.13999999999999,62.47903328317432,1.2442514052120608,1906.118000000001,175.68000000000006,501.38,204.63
Car,653.45,178.53,706.17,221.7,29.0,001868.txt,52.71999999999992,43.16999999999999,68.13990974458353,1.2212184387305982,2275.922399999996,191.7799999999998,679.81,200.115
Car,0.0,190.21,155.38,374.0,3.62,000548.txt,155.38,183.79,240.66929280653983,0.8454214048642472,28557.2902,678.3399999999999,77.69,282.105
Car,336.83,183.42,451.51,260.32,17.43,000548.txt,114.68,76.9,138.07647301405115,1.4912873862158649,8818.892000000002,383.16,394.17,221.87
Car,459.66,183.9,513.63,218.78,33.57,000548.txt,53.96999999999997,34.879999999999995,64.26021553029524,1.547305045871559,1882.473599999999,177.69999999999993,486.645,201.34
Car,689.31,173.86,815.94,270.81,13.91,000548.txt,126.63000000000012,96.95,159.48184661584537,1.3061371841155247,12276.77850000001,447.1600000000002,752.625,222.335
Car,851.73,192.2,1241.0,374.0,3.92,006027.txt,389.27,181.8,429.6305074130561,2.141199119911991,70769.28600000001,1142.14,1046.365,283.1
Car,64.67,183.15,379.97,359.55,9.24,006027.txt,315.3,176.4,361.2908108435641,1.7874149659863945,55618.920000000006,983.4,222.32,271.35
Car,411.75,181.39,489.94,237.29,23.11,006027.txt,78.19,55.900000000000006,96.11704375395657,1.3987477638640426,4370.821,268.18,450.845,209.34
Car,484.27,181.75,528.04,211.0,39.21,006027.txt,43.76999999999998,29.25,52.64385434217368,1.4964102564102555,1280.2724999999996,146.03999999999996,506.155,196.375
Car,667.58,173.24,749.43,238.78,19.71,006027.txt,81.84999999999991,65.53999999999999,104.8566359368828,1.2488556606652417,5364.448999999993,294.7799999999998,708.505,206.01
Car,789.97,140.82,1241.0,374.0,6.2,006026.txt,451.03,233.18,507.74104945336063,1.9342567973239555,105171.1754,1368.42,1015.485,257.41
Car,715.61,183.3,888.85,301.48,11.51,006026.txt,173.24,118.18,209.71077702397653,1.4658994753765442,20473.503200000003,582.84,802.23,242.39
Car,643.41,186.75,729.21,245.02,20.24,006026.txt,85.80000000000007,58.27000000000001,103.71611687679024,1.4724558091642364,4999.566000000005,288.14000000000016,686.31,215.885
Car,384.74,196.59,452.96,246.21,22.85,006026.txt,68.21999999999997,49.620000000000005,84.35705542513914,1.3748488512696486,3385.076399999999,235.67999999999995,418.85,221.4
Car,602.46,178.78,668.19,227.48,27.25,006026.txt,65.73000000000002,48.69999999999999,81.80539652125648,1.3496919917864485,3201.051,228.86,635.325,203.13
Car,560.47,188.56,602.82,218.38,39.27,006026.txt,42.35000000000002,29.819999999999997,51.7953173559155,1.4201877934272311,1262.8770000000004,144.34000000000003,581.645,203.47
Car,971.45,198.71,1241.0,374.0,2.53,004370.txt,269.54999999999995,175.29,321.5334921901604,1.5377374636316958,47249.41949999999,889.6799999999998,1106.225,286.355
Car,0.0,220.98,226.83,374.0,6.02,004370.txt,226.83,153.02,273.6182912379946,1.482355247680042,34709.526600000005,759.7,113.415,297.49
Car,702.55,163.72,931.57,324.56,9.59,004370.txt,229.0200000000001,160.84,279.8565096616479,1.423899527480727,36835.57680000002,779.7200000000003,817.06,244.14
Car,118.25,196.69,357.72,325.39,11.18,004370.txt,239.47000000000003,128.7,271.8631473738212,1.860683760683761,30819.789,736.34,237.985,261.04
Car,610.72,184.24,687.11,239.8,21.65,004370.txt,76.38999999999999,55.56,94.45816904852644,1.3749100071994238,4244.228399999999,263.9,648.915,212.02
Car,399.51,190.63,461.13,232.12,27.18,004370.txt,61.620000000000005,41.49000000000001,74.28623358334976,1.485177151120752,2556.6138000000005,206.22000000000003,430.32,211.375
Car,583.77,183.71,626.07,219.78,31.77,004370.txt,42.30000000000007,36.06999999999999,55.59078071047397,1.1727197116717516,1525.7610000000022,156.74000000000012,604.9200000000001,201.745
Car,1118.49,195.57,1241.0,374.0,1.17,002367.txt,122.51,178.43,216.43928709917708,0.6865997870313287,21859.4593,601.88,1179.745,284.785
Car,687.32,161.2,792.59,252.31,16.39,002367.txt,105.26999999999998,91.11,139.22214263542995,1.1554165294698713,9591.1497,392.76,739.955,206.755
Car,670.61,171.71,745.97,228.26,21.72,002367.txt,75.36000000000001,56.54999999999998,94.2180030567407,1.3326259946949608,4261.607999999999,263.82,708.29,199.985
Car,634.48,176.26,684.14,213.04,30.48,002367.txt,49.65999999999997,36.78,61.79711967397831,1.3501903208265351,1826.4947999999988,172.87999999999994,659.31,194.65
Car,459.24,184.21,500.42,216.12,32.98,002367.txt,41.18000000000001,31.91,52.09645381405533,1.2905045440300849,1314.0538,146.18,479.83,200.165
Car,602.17,173.57,651.07,208.28,37.37,002367.txt,48.90000000000009,34.71000000000001,59.96660820823543,1.408815903197928,1697.3190000000036,167.2200000000002,626.62,190.925
Car,712.67,182.6,893.86,299.49,11.19,002746.txt,181.19000000000003,116.89,215.6225595803928,1.5500898280434598,21179.299100000007,596.1600000000001,803.265,241.045
Car,369.64,194.56,475.81,263.0,17.36,002746.txt,106.17000000000002,68.44,126.31746712153472,1.5512857977790768,7266.274800000001,349.22,422.725,228.78
Car,660.57,182.66,730.18,237.5,21.42,002746.txt,69.6099999999999,54.84,88.61702827335154,1.2693289569657165,3817.4123999999942,248.8999999999998,695.375,210.08
Car,446.1,183.41,515.18,234.7,26.72,002746.txt,69.07999999999993,51.28999999999999,86.03900568928019,1.3468512380580997,3543.113199999996,240.73999999999984,480.64,209.055
Car,638.09,179.32,678.4,212.49,37.2,002746.txt,40.309999999999945,33.170000000000016,52.20292137419128,1.2152547482665037,1337.0826999999988,146.95999999999992,658.245,195.905
Car,0.0,181.42,288.4,374.0,6.1,002414.txt,288.4,192.58,346.78756667447,1.497559455810572,55540.072,961.96,144.2,277.71
Car,760.28,171.91,1027.18,339.85,8.58,002414.txt,266.9000000000001,167.94000000000003,315.3402188113658,1.589258068357747,44823.18600000002,869.6800000000003,893.73,255.88
Car,228.25,185.75,424.13,316.27,11.54,002414.txt,195.88,130.51999999999998,235.3814878022484,1.5007661661048115,25566.2576,652.8,326.19,251.01
Car,704.01,179.0,841.22,265.04,14.63,002414.txt,137.21000000000004,86.04000000000002,161.9551348367813,1.5947233844723383,11805.548400000003,446.5000000000001,772.615,222.02
Car,657.01,169.93,706.56,216.96,29.73,002414.txt,49.54999999999996,47.03,68.3156160771459,1.0535828194769286,2330.336499999998,193.1599999999999,681.785,193.445
Car,649.26,176.94,696.61,214.5,31.72,002414.txt,47.35000000000002,37.56,60.43820066812052,1.2606496272630463,1778.466000000001,169.82000000000005,672.935,195.72
Car,0.0,200.54,179.41,374.0,5.1,003677.txt,179.41,173.46,249.5522384191334,1.0343018563357549,31120.4586,705.74,89.705,287.27
Car,365.38,187.01,466.5,245.28,21.35,003677.txt,101.12,58.27000000000001,116.70752889167008,1.7353698301012526,5892.262400000001,318.78000000000003,415.94,216.145
Car,988.55,158.97,1241.0,374.0,1.58,003677.txt,252.45000000000005,215.03,331.6155958334891,1.1740222294563551,54284.32350000001,934.96,1114.775,266.485
Car,1084.89,208.43,1241.0,374.0,1.26,000736.txt,156.1099999999999,165.57,227.5604469146604,0.9428640454188556,25847.132699999984,643.3599999999998,1162.9450000000002,291.21500000000003
Car,0.0,213.21,353.21,374.0,7.58,000736.txt,353.21,160.79,388.0859804218648,2.1967162136948817,56792.6359,1028.0,176.605,293.605
Car,712.76,183.49,868.0,294.66,11.45,000736.txt,155.24,111.17000000000002,190.94037420095316,1.3964198974543491,17258.030800000004,532.82,790.38,239.075
Car,346.66,184.3,473.88,270.45,16.79,000736.txt,127.21999999999996,86.14999999999998,153.64488569425274,1.4767266395821244,10960.002999999995,426.7399999999999,410.27,227.375
Car,468.3,183.89,521.38,225.41,30.69,000736.txt,53.079999999999984,41.52000000000001,67.38988648157823,1.2784200385356448,2203.8816,189.2,494.84,204.65
Car,656.22,175.32,712.7,221.36,27.3,000736.txt,56.48000000000002,46.04000000000002,72.86749618314056,1.2267593397046046,2600.339200000002,205.04000000000008,684.46,198.34
Car,0.0,193.05,271.39,374.0,6.98,004953.txt,271.39,180.95,326.1831304650809,1.4998065764023212,49108.02049999999,904.68,135.695,283.525
Car,388.66,184.56,477.92,236.97,23.23,004953.txt,89.25999999999999,52.41,103.50920587078232,1.703110093493608,4678.116599999999,283.34,433.29,210.765
Car,856.19,168.25,1241.0,374.0,3.48,004953.txt,384.81,205.75,436.3620040745985,1.8702794653705952,79174.65749999999,1181.12,1048.595,271.125
Car,790.01,184.59,1210.73,374.0,6.07,001221.txt,420.72,189.41,461.390795855314,2.221213241117153,79688.5752,1220.26,1000.37,279.295
Car,54.64,200.99,321.79,344.57,9.25,001221.txt,267.15000000000003,143.57999999999998,303.2892001044548,1.860635185959048,38357.397,821.46,188.21500000000003,272.78
Car,661.86,164.18,813.92,274.49,13.09,001221.txt,152.05999999999997,110.31,187.85776454541343,1.3784788323814698,16773.738599999993,524.7399999999999,737.89,219.335
Car,229.61,184.82,388.04,274.36,14.49,001221.txt,158.43,89.54000000000002,181.9820774142333,1.76937681483136,14185.822200000004,495.94000000000005,308.82500000000005,229.59
Car,589.7,174.77,653.16,221.56,25.1,001221.txt,63.45999999999992,46.78999999999999,78.84463012786597,1.3562727078435548,2969.293399999996,220.49999999999983,621.4300000000001,198.165
Car,401.66,183.88,454.12,219.9,30.34,001221.txt,52.45999999999998,36.02000000000001,63.63561895668179,1.4564131038312038,1889.6092,176.95999999999998,427.89,201.89
Car,564.66,175.5,603.09,207.61,35.18,001221.txt,38.430000000000064,32.110000000000014,50.07910742016081,1.1968234194954857,1233.9873000000025,141.08000000000015,583.875,191.555
Car,0.0,220.65,292.23,374.0,5.78,007000.txt,292.23,153.35,330.02211350150463,1.9056406912292143,44813.4705,891.1600000000001,146.115,297.325
Car,730.09,184.58,929.05,322.8,9.57,007000.txt,198.95999999999992,138.22,242.2598811194292,1.4394443640572994,27500.251199999988,674.3599999999999,829.5699999999999,253.69
Car,308.24,181.79,458.78,279.65,14.93,007000.txt,150.53999999999996,97.86,179.55186214573212,1.538320049049663,14731.844399999994,496.7999999999999,383.51,230.72
Car,456.95,182.84,514.93,227.13,28.8,007000.txt,57.97999999999996,44.28999999999999,72.96084223746321,1.3090991194400536,2567.934199999998,204.5399999999999,485.94,204.985
Car,658.59,174.92,719.79,224.66,25.41,007000.txt,61.19999999999993,49.74000000000001,78.86385483857603,1.2303980699638102,3044.087999999997,221.87999999999988,689.19,199.79
Car,864.56,183.99,1241.0,374.0,3.53,007256.txt,376.44000000000005,190.01,421.676266465164,1.9811588863744016,71527.3644,1132.9,1052.78,278.995
Car,744.41,172.8,955.41,317.99,9.72,007256.txt,211.0,145.19,256.12718735034747,1.4532681314140092,30635.09,712.38,849.91,245.395
Car,155.61,200.19,393.07,338.48,10.26,007256.txt,237.46,138.29000000000002,274.7933327065997,1.7171162050762885,32838.343400000005,751.5,274.34000000000003,269.33500000000004
Car,337.71,181.44,462.54,272.91,15.66,007256.txt,124.83000000000004,91.47000000000004,154.75558083636278,1.3647097408986553,11418.200100000007,432.60000000000014,400.125,227.175
Car,683.86,176.25,775.38,245.07,18.22,007256.txt,91.51999999999998,68.82,114.50809054385633,1.329845975007265,6298.406399999998,320.67999999999995,729.62,210.66
Car,427.86,182.6,507.88,246.62,21.27,007256.txt,80.01999999999998,64.02000000000001,102.4780991236664,1.249921899406435,5122.8804,288.08,467.87,214.61
Car,667.46,180.01,740.15,227.89,24.63,007256.txt,72.68999999999994,47.88,87.0421191148285,1.5181704260651618,3480.3971999999967,241.13999999999987,703.8050000000001,203.95
Car,175.32,187.46,392.8,293.09,12.9,001179.txt,217.48,105.62999999999997,241.775199927536,2.0588847865189823,22972.412399999997,646.22,284.06,240.275
Car,461.67,176.83,526.35,212.4,31.37,001179.txt,64.68,35.56999999999999,73.81549498580905,1.8183862805735176,2300.6676,200.5,494.01,194.615
Car,652.2,169.79,694.99,204.88,33.45,001179.txt,42.78999999999997,35.09,55.33798153167494,1.219435736677115,1501.5010999999988,155.75999999999993,673.595,187.335
Car,1164.45,188.11,1241.0,374.0,0.93,004163.txt,76.54999999999995,185.89,201.03480942364183,0.4118026790037116,14229.87949999999,524.8799999999999,1202.725,281.055
Car,0.0,189.22,189.96,374.0,3.95,004163.txt,189.96,184.78,265.0065093540157,1.0280333369412271,35100.8088,749.48,94.98,281.61
Car,790.8,173.71,1212.68,374.0,6.83,004163.txt,421.8800000000001,200.29,467.01051219431895,2.106345798592042,84498.34520000003,1244.34,1001.74,273.855
Car,669.71,164.1,741.72,229.78,21.9,004163.txt,72.00999999999999,65.68,97.46436528290737,1.096376370280146,4729.6168,275.38,705.715,196.94
Car,658.69,172.62,715.73,216.74,27.28,004163.txt,57.03999999999997,44.120000000000005,72.11196849344772,1.2928377153218484,2516.6047999999987,202.31999999999996,687.21,194.68
Car,631.4,175.95,670.39,206.71,36.08,004163.txt,38.99000000000001,30.76000000000002,49.66284023291461,1.2675552665799734,1199.3324000000011,139.50000000000006,650.895,191.33
Car,479.81,181.88,516.39,208.6,38.71,004163.txt,36.579999999999984,26.72,45.299611477362575,1.3690119760479036,977.4175999999997,126.59999999999997,498.1,195.24
Car,859.41,140.94,1241.0,374.0,4.26,004764.txt,381.59,233.06,447.1329687017051,1.6373036986183818,88933.36540000001,1229.3000000000002,1050.205,257.47
Car,0.0,207.53,281.35,374.0,6.45,004764.txt,281.35,166.47,326.9099010430856,1.6900943112873192,46836.3345,895.6400000000001,140.675,290.765
Car,666.66,183.27,773.83,258.02,16.51,004764.txt,107.17000000000009,74.74999999999997,130.66358100098134,1.4337123745819411,8010.957500000002,363.8400000000001,720.245,220.645
Car,406.01,188.94,483.67,239.89,22.32,004764.txt,77.66000000000003,50.94999999999999,92.88152722689266,1.5242394504416104,3956.777000000001,257.22,444.84,214.415
Car,632.01,181.65,685.04,224.79,26.69,004764.txt,53.02999999999997,43.13999999999999,68.3611037067132,1.2292535929531754,2287.714199999998,192.33999999999992,658.525,203.22
Car,458.14,180.89,509.71,223.44,31.55,004764.txt,51.56999999999999,42.55000000000001,66.85781480126315,1.21198589894242,2194.3035000000004,188.24,483.925,202.165
Car,34.01,192.89,355.23,340.79,10.1,004483.txt,321.22,147.90000000000003,353.6335651490113,2.1718728870858683,47508.43800000002,938.24,194.62,266.84000000000003
Car,457.91,181.01,529.03,220.55,28.56,004483.txt,71.11999999999995,39.54000000000002,81.37239089519242,1.7986848760748586,2812.084799999999,221.31999999999996,493.47,200.78
Car,665.58,175.34,715.62,213.93,30.59,004483.txt,50.03999999999997,38.59,63.191690118242576,1.2967089919668298,1931.0435999999988,177.25999999999993,690.6,194.635
Car,866.26,182.39,1241.0,374.0,4.09,002476.txt,374.74,191.61,420.8853284446964,1.9557434371901257,71803.9314,1132.7,1053.63,278.195
Car,674.75,183.23,819.37,277.22,13.08,002476.txt,144.62,93.99000000000004,172.47917120626482,1.5386743270560692,13592.833800000006,477.2200000000001,747.06,230.225
Car,289.91,195.62,404.78,269.78,15.87,002476.txt,114.86999999999996,74.15999999999997,136.72901118636082,1.5489482200647249,8518.759199999993,378.05999999999983,347.345,232.7
Car,616.79,172.82,707.21,240.54,20.12,002476.txt,90.42000000000009,67.72,112.96802556475888,1.335203780271708,6123.242400000005,316.28000000000014,662.0,206.68
Car,564.13,182.09,614.18,218.19,32.08,002476.txt,50.04999999999996,36.1,61.71071624928684,1.3864265927977828,1806.804999999998,172.2999999999999,589.155,200.14
Car,411.48,189.13,449.75,218.78,37.11,002476.txt,38.26999999999998,29.65000000000001,48.41193447901043,1.2907251264755473,1134.7054999999996,135.83999999999995,430.615,203.955
Car,940.78,179.19,1241.0,374.0,2.85,004716.txt,300.22,194.81,357.8868319734606,1.5410913197474465,58485.8582,990.06,1090.89,276.595
Car,0.0,186.97,288.03,374.0,5.76,004716.txt,288.03,187.03,343.4261227687841,1.5400203175961074,53870.25089999999,950.12,144.015,280.485
Car,760.05,174.39,1044.95,336.32,8.75,004716.txt,284.9000000000001,161.93,327.70312006448773,1.7594022108318417,46133.85700000002,893.6600000000002,902.5,255.355
Car,665.4,164.26,730.21,224.16,23.8,004716.txt,64.81000000000006,59.900000000000006,88.25160678423939,1.0819699499165285,3882.119000000004,249.42000000000013,697.8050000000001,194.21
Car,655.51,174.17,709.07,215.94,28.71,004716.txt,53.56000000000006,41.77000000000001,67.92206195338895,1.2822599952118756,2237.201200000003,190.6600000000001,682.29,195.055
Car,629.33,175.97,666.06,205.1,38.02,004716.txt,36.72999999999991,29.129999999999995,46.87909768756213,1.2608994164091971,1069.944899999997,131.7199999999998,647.6949999999999,190.535
Car,1232.83,196.2,1241.0,374.0,0.65,003982.txt,8.170000000000073,177.8,177.98760883836832,0.045950506186727,1452.626000000013,371.94000000000017,1236.915,285.1
Car,716.56,183.18,931.58,319.07,9.57,003982.txt,215.0200000000001,135.89,254.3613423851982,1.5823092206932086,29219.06780000001,701.8200000000002,824.0699999999999,251.125
Car,211.89,200.59,375.12,299.47,12.57,003982.txt,163.23000000000002,98.88000000000002,190.84362001387424,1.650788834951456,16140.182400000003,524.22,293.505,250.03000000000003
Car,634.87,175.66,748.37,259.67,16.62,003982.txt,113.5,84.01000000000002,141.208817359257,1.351029639328651,9535.135000000002,395.02,691.62,217.665
Car,293.88,189.55,408.42,261.47,17.78,003982.txt,114.54000000000002,71.92000000000002,135.24754341576784,1.592602892102336,8237.716800000004,372.9200000000001,351.15,225.51
Car,575.44,183.2,631.45,224.25,28.55,003982.txt,56.00999999999999,41.05000000000001,69.44222490675251,1.3644336175395853,2299.2105,194.12,603.445,203.725
Car,406.86,188.68,451.04,221.47,33.69,003982.txt,44.18000000000001,32.78999999999999,55.018692278170334,1.3473620006099425,1448.6622,153.94,428.9500000000001,205.075
Car,553.09,183.8,589.02,213.19,38.6,003982.txt,35.92999999999995,29.389999999999983,46.41914475730887,1.2225246682545072,1055.982699999998,130.63999999999987,571.0550000000001,198.495
Car,975.51,200.14,1241.0,374.0,2.03,007177.txt,265.49,173.86,317.3519177506259,1.5270332451397677,46158.091400000005,878.7,1108.255,287.07
Car,0.0,184.72,332.54,374.0,7.34,007177.txt,332.54,189.28,382.63529633320553,1.756868131868132,62943.1712,1043.64,166.27,279.36
Car,388.6,182.09,477.6,243.86,21.14,007177.txt,89.0,61.77000000000001,108.3352800337914,1.440828881333981,5497.530000000001,301.54,433.1,212.975
Car,475.83,181.26,522.71,212.0,37.33,007177.txt,46.88000000000005,30.74000000000001,56.05962896773404,1.52504879635654,1441.091200000002,155.24000000000012,499.27,196.63
Car,670.66,172.47,762.8,245.88,17.79,007177.txt,92.14,73.41,117.80835157152484,1.2551423511783135,6763.997399999998,331.1,716.73,209.175
Car,336.95,189.88,453.12,255.43,19.47,002418.txt,116.17000000000002,65.55000000000001,133.38767334352903,1.772234935163997,7614.943500000002,363.44000000000005,395.035,222.655
Car,482.32,185.14,533.88,214.6,38.2,002418.txt,51.56,29.460000000000008,59.38286958374445,1.7501697216564829,1518.9576000000004,162.04000000000002,508.1,199.87
Car,701.27,177.1,845.43,278.19,13.06,002152.txt,144.15999999999997,101.09,176.07184243938607,1.4260559897121374,14573.134399999995,490.5,773.3499999999999,227.645
Car,60.0,186.16,277.52,263.57,15.1,002152.txt,217.52,77.41,230.88364710390383,2.809972871722,16838.223199999997,589.8599999999999,168.76,224.865
Car,845.05,187.6,1241.0,374.0,5.38,002152.txt,395.9500000000001,186.4,437.63153736905207,2.124195278969957,73805.08000000002,1164.7,1043.025,280.8
Car,681.9,173.99,763.48,239.51,19.25,002152.txt,81.58000000000004,65.51999999999998,104.63348794721507,1.245115995115996,5345.121600000001,294.20000000000005,722.69,206.75
Car,397.79,184.95,488.42,246.25,19.7,002152.txt,90.63,61.30000000000001,109.41429020013793,1.4784665579119085,5555.619000000001,303.86,443.105,215.6
Car,447.34,175.36,513.59,229.68,25.03,002152.txt,66.25000000000006,54.31999999999999,85.67219443903609,1.2196244477172324,3598.7000000000025,241.1400000000001,480.465,202.52
Car,656.66,175.59,710.36,218.98,27.78,002152.txt,53.700000000000045,43.38999999999999,69.03898970871462,1.237612353076747,2330.043000000001,194.1800000000001,683.51,197.285
Car,1161.4,213.98,1241.0,374.0,1.06,002152.txt,79.59999999999991,160.02,178.72481752683365,0.4974378202724653,12737.591999999986,479.23999999999984,1201.2,293.99
Car,487.45,177.08,537.11,219.72,30.75,002152.txt,49.660000000000025,42.63999999999999,65.45445133831619,1.1646341463414644,2117.5024000000003,184.6,512.28,198.4
Car,91.38,191.8,369.56,323.01,11.03,001372.txt,278.18,131.20999999999998,307.5714169099593,2.120112796280772,36499.9978,818.78,230.47,257.405
Car,459.26,181.25,528.1,219.47,29.5,001372.txt,68.84000000000003,38.22,78.7382626173578,1.8011512297226593,2631.064800000001,214.1200000000001,493.68,200.36
Car,660.0,174.76,707.13,212.09,31.55,001372.txt,47.13,37.33000000000001,60.12292241732765,1.2625234395928202,1759.3629000000003,168.92000000000002,683.565,193.425
Car,796.85,184.16,1241.0,374.0,5.86,001610.txt,444.15,189.84,483.0201321891252,2.3396017699115044,84317.436,1267.98,1018.925,279.08
Car,258.92,201.75,435.77,307.55,12.09,001610.txt,176.84999999999997,105.8,206.08144627792183,1.671550094517958,18710.73,565.3,347.345,254.65
Car,683.79,181.03,782.86,255.45,16.15,001610.txt,99.07000000000004,74.41999999999999,123.90803565548124,1.331228164471917,7372.789400000002,346.9800000000001,733.325,218.24
Car,407.04,183.36,498.75,248.85,21.38,001610.txt,91.70999999999998,65.48999999999998,112.69278681441855,1.4003664681630783,6006.087899999997,314.3999999999999,452.895,216.105
Car,486.83,183.19,530.45,218.86,35.34,001610.txt,43.62000000000006,35.670000000000016,56.34761130695787,1.222876366694703,1555.9254000000028,158.58000000000015,508.64,201.025
Car,648.45,175.54,695.7,214.56,31.89,001610.txt,47.25,39.02000000000001,61.27905759719221,1.210917478216299,1843.6950000000004,172.54000000000002,672.075,195.05
Car,137.47,189.49,381.93,306.58,11.96,005669.txt,244.46,117.08999999999996,271.0549016343368,2.0877957126996334,28623.821399999997,723.0999999999999,259.7,248.035
Car,460.51,179.09,527.2,215.82,30.43,005669.txt,66.69000000000005,36.72999999999999,76.13572748716601,1.8156820038116,2449.523700000001,206.8400000000001,493.855,197.455
Car,655.75,172.25,700.57,208.58,32.36,005669.txt,44.82000000000005,36.33000000000001,57.69489838798579,1.2336911643270034,1628.3106000000023,162.30000000000013,678.1600000000001,190.415
Car,0.0,234.42,146.91,374.0,4.46,004063.txt,146.91,139.58,202.64531699499005,1.0525146869178963,20505.6978,572.98,73.455,304.21
Car,741.11,153.76,1054.8,362.81,7.81,004063.txt,313.68999999999994,209.05,376.9659382490678,1.5005501076297534,65576.8945,1045.48,897.9549999999999,258.285
Car,27.52,199.23,337.67,358.55,9.53,004063.txt,310.15000000000003,159.32000000000002,348.677336372756,1.946711021842832,49413.09800000001,938.94,182.59500000000003,278.89
Car,625.13,180.25,711.44,240.45,19.94,004063.txt,86.31000000000006,60.19999999999999,105.2304903533192,1.4337209302325593,5195.862000000003,293.0200000000001,668.2850000000001,210.35
Car,400.8,188.79,467.5,232.78,25.57,004063.txt,66.69999999999999,43.99000000000001,79.90000062578223,1.516253694021368,2934.1330000000003,221.38,434.15,210.785
Car,597.58,180.05,642.64,217.93,30.09,004063.txt,45.059999999999945,37.88,58.86678180434187,1.1895459345300938,1706.8727999999978,165.87999999999988,620.11,198.99
Car,433.11,179.42,484.58,217.82,34.71,004063.txt,51.46999999999997,38.400000000000006,64.21620434127198,1.3403645833333324,1976.4479999999992,179.73999999999995,458.845,198.62
